path,lines,imports,imported_by,referenced_by_docs,test_coverage,canonical_artifact_dependency,classification,replacement,reason
scripts/audit_mdot5_mass_coupled_wind_budget.py,179,__future__ | imri_qpe | json | math | numpy | pathlib | run_standard_slim_stream_mass_annulus_scan | sys | typing,,outputs/tables/m5_energy_wind_implied_mass_coupled_budget.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/audit_mdot5_powerlaw_mass_wind_seed_residuals.py,239,__future__ | dataclasses | imri_qpe | json | math | numpy | os | pathlib | run_mdot5_powerlaw_mass_wind_pilot | run_standard_slim_stream_mass_annulus_scan | sys | typing,,Note/CODEX_MDOT5_POWERLAW_MASS_WIND_BRIDGE_RESULTS.md | outputs/tables/m5_energy_wind_powerlaw_mass_seed_residuals.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/audit_mdot5_shen_wind_diagnostics.py,619,__future__ | dataclasses | imri_qpe | json | math | numpy | pathlib | run_standard_slim_stream_mass_annulus_scan | sys | typing,,Note/CODEX_MDOT5_SHEN_DIAGNOSTIC_SPRINT_RESULTS.md | Note/GPT_PROMPT_MDOT5_LOCAL_MDOT_ETA_RESIDUAL_FLOOR.md | outputs/tables/m5_wind_shen_budget_diagnostics.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/audit_mdot5_wind_closure_sensitivity.py,230,__future__ | dataclasses | imri_qpe | json | math | numpy | pathlib | run_standard_slim_stream_mass_annulus_scan | sys | typing,,outputs/tables/m5_energy_wind_closure_sensitivity_frozen.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/audit_mdot5_wind_interval_jacobian.py,319,__future__ | imri_qpe | json | math | numpy | pathlib | run_standard_slim_stream_mass_annulus_scan | sys | time | typing,,outputs/tables/m5_energy_wind_interval_jacobian_audit.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/audit_mdot5_wind_powerlaw_slope.py,467,PIL | __future__ | imri_qpe | json | math | matplotlib | numpy | pathlib | run_standard_slim_stream_mass_annulus_scan | sys | typing,,Note/CODEX_MDOT5_POWERLAW_MASS_WIND_BRIDGE_RESULTS.md | Note/CODEX_MDOT5_WIND_POWERLAW_SLOPE_RESULTS.md | outputs/tables/m5_energy_wind_powerlaw_slope_diagnostics.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/build_repository_cleanup_inventory.py,295,__future__ | ast | collections | csv | hashlib | json | os | pathlib | subprocess,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/freeze_mdot5_energy_wind_anchors.py,186,__future__ | imri_qpe | json | math | numpy | pathlib | run_standard_slim_stream_mass_annulus_scan | sys | types | typing,,outputs/tables/m5_energy_wind_anchor_freeze.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/plot_global_slim_audit_hardened.py,532,PIL | __future__ | imri_qpe | math | numpy | pathlib,,outputs/tables/global_slim_audit_hardened.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/plot_global_slim_wind_audit.py,378,PIL | __future__ | imri_qpe | math | numpy | pathlib,,Note/CODEX_GLOBAL_SLIM_NEXT_STEPS.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/plot_isolated_slim_branch.py,355,PIL | __future__ | imri_qpe | math | numpy | pathlib,,GPT_REPO_HANDOFF.md | Note/CODEX_GLOBAL_SLIM_NEXT_STEPS.md | outputs/tables/isolated_slim_branch_summary.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/plot_layer2_fig2_model_outputs.py,245,PIL | __future__ | imri_qpe | math | numpy | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_layer2_scurve.py,235,PIL | __future__ | imri_qpe | math | numpy | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_layer3_one_zone_cycle.py,260,PIL | __future__ | imri_qpe | math | numpy | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_transonic_coarse_to_fine.py,151,PIL | __future__ | math | numpy | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_transonic_high_rate_ladder.py,199,PIL | __future__ | math | numpy | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_transonic_n64_arclength.py,166,PIL | __future__ | math | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_transonic_n64_arclength_adaptive.py,181,PIL | __future__ | math | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_transonic_n64_dense_high_rate.py,174,PIL | __future__ | math | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_transonic_outer_boundary_sweep.py,173,PIL | __future__ | math | numpy | pathlib,,,,False,archive_candidate_review,legacy tag and verified artifact archive,"No detected imports, tests, or documentation references."
scripts/plot_transonic_slim_branch.py,301,PIL | __future__ | imri_qpe | math | numpy | pathlib,,Note/CODEX_TRANSONIC_SLIM_SOLVER_NEXT_STEP.md | Note/CODEX_TRANSONIC_SOLVER_HARDENING_NEXT_STEP.md | outputs/tables/transonic_solver_audit.md,,False,keep_referenced_pending_review,scripts/ or documented replacement,Referenced by documentation or tests.
scripts/run_mdot5_angular_momentum_ledger_audit.py,470,PIL | __future__ | imri_qpe | json | math | numpy | pathlib | run_mdot5_phase_critical_classification | sys | typing,,,,True,keep_essential,scripts/,Reproduces a canonical/current result.
scripts/run_mdot5_endpoint_validity_audit.py,781,PIL | __future__ | dataclasses | imri_qpe | json | math | numpy | pathlib | run_mdot5_phase_critical_classification | sys | typing,,,,True,keep_essential,scripts/,Reproduces a canonical/current result.
scripts/run_mdot5_global_phase_dae_production.py,1395,__future__ | imri_qpe | json | math | numpy | os | pathlib | run_mdot5_local_mdot_eta_continuation | scipy | sys | typing,run_mdot5_phase_critical_classification | run_mdot5_phase_critical_globalization | run_mdot5_phase_dae_exit_refinement,Note/CODEX_IMBH_REPOSITORY_CLEANUP_SPEC_2026-07-10.md,tests/test_mdot5_phase_dae_regression.py,True,keep_essential,scripts/,Reproduces a canonical/current result.
scripts/run_mdot5_independent_outer_manifold_search.py,831,PIL | __future__ | dataclasses | imri_qpe | json | math | numpy | os | pathlib | run_mdot5_phase_critical_classification | scipy | sys | typing,,,,True,keep_essential,scripts/,Reproduces a canonical/current result.
scripts/run_mdot5_local_mdot_bvp_pilot.py,336,__future__ | dataclasses | imri_qpe | json | math | numpy | os | pathlib | run_standard_slim_stream_mass_annulus_scan | scipy | sys | typing,run_mdot5_local_mdot_eta_continuation,Note/CODEX_MDOT5_MASS_WIND_STATUS_AND_NEXT_PLAN_UPDATED_SHEN2014.md | Note/CODEX_MDOT5_POWERLAW_MASS_WIND_BRIDGE_RESULTS.md,,False,keep_dependency_pending_refactor,Move reusable helpers to src/ before retirement.,Imported by another tracked runner.
